id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,energy,loudness,mode,decibel_range,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,first_artist,second_artist
3Yye4rgfcwbrxukrT7PP8P,Ela É Dançarina,22.0,169933,0.0,"[""Chico Buarque""]",['6tOsSffQQIXmK8TqsDck8t'],1981-01-01,41.3,-15.454,M,,0.036,0.841,0.058,0.348,0.561,76.316,4.0,Chico Buarque,
02DUH2kKLdu8yztfFX9Op2,7 Canciones populares espanolas: No. 4. Jota (arr. P. Kochanski for violin and piano),0.0,168373,0.0,"[""Paul Kochanski"", ""Manuel de Falla"", ""Jascha Heifetz"", ""Emmanuel Bay""]","['2ZdG5DqS0xTLIEOsLoZXqn', '5BcbyYRgvvhfVGmCJSjHlT', '7yaBUcdjmqPP2vIv6F5bFD', '6AEcwfLT7sfYoE8eCbD7Vb']",1940-01-01,18.3,-16.269000000000002,M,,0.0411,0.986,0.759,0.106,0.261,100.965,4.0,Paul Kochanski,Manuel de Falla
7qnBF5yWeZcv56HWVUKuOR,Návrat Bohů,14.0,284227,0.0,"[""Arakain""]",['2V56RPfzXPhku6Qm3B2Zdr'],1998-03-23,87.2,-7.188,M,,0.0328,1.6800000000000002e-05,0.0175,0.36,0.386,113.009,4.0,Arakain,
0AV70BieCziNZ9RaEpPJ0R,It's Alright (Baby's Coming Back) - Remastered Version,33.0,227493,0.0,"[""Eurythmics"", ""Annie Lennox"", ""Dave Stewart""]","['0NKDgy9j66h3DLnN8qu1bB', '5MspMQqdVbdwP6ax3GXqum', '7gcCQIlkkfbul5Mt0jBQkg']",1985-04-29,73.0,-6.537000000000001,M,,0.0545,0.405,0.0,0.079,0.485,92.991,4.0,Eurythmics,Annie Lennox
17SPzCeepeblIy2bHyULsl,"Den mystiska stjärnan, del 3",22.0,50480,0.0,"[""Tintin"", ""Tomas Bolme"", ""Bert-Åke Varg""]","['6aMD1KAa5i3Myy61cR8FiW', '7HjbJ8V87zrxkSzL1KieQk', '71ADe4Zg9UyE8WQEHbJSXM']",1972-06-19,53.400000000000006,-12.421,M,,0.927,0.502,0.0,0.319,0.48,85.552,3.0,Tintin,Tomas Bolme
1L08wSHZYn910dzcJcwiw6,"One - from ""A Chorus Line""",5.0,283933,0.0,"[""Cast""]",['6Wy7YUpendmqYEKtiDcVpl'],Year 1932,28.000000000000004,-14.049,M,,0.0458,0.767,0.0,0.0743,0.255,124.004,4.0,Cast,
7GexgV2qHe539oQIb6TXRv,By Chance (You & I) (Acoustic),48.0,295314,0.0,"[""Jr Aquino""]",['0yMMqcIXDemFQUov9gt7TP'],2013-04-09,42.0,-6.266,m,,0.0299,0.763,0.0,0.125,0.562,109.022,4.0,Jr Aquino,
0oJcRzm0o2TFG5JVZsshaS,ออกซิเจน,37.0,211987,0.0,"[""Superbaker""]",['0t6EIxx1dbti2jLdkv7UvI'],2010-10-07,87.5,-3.62,M,,0.0498,0.00252,3.37e-06,0.179,0.873,130.0,4.0,Superbaker,
3Br4XlqvigO6hkqIRWFdAK,Fire in Your Eyes - 2005 Remaster,1.0,193600,0.0,"[""Basse Wickman""]",['5gJVDxL0kx35CVefF7Uj7J'],1981-04-06,91.5,-8.081,M,,0.0325,0.0294,0.000615,0.0661,0.926,127.799,4.0,Basse Wickman,
2LjmNyu6uIKTdufkZO9KlB,Apocalypse - Chromatic Remix,0.0,353392,0.0,"[""Bassi"", ""Chromatic""]","['2U1ZeazUHoqC28Y3o5Sa7e', '3CwXj9vDjsllAyRDftnL3J']",2016-08-12,96.1,-3.999,M,,0.228,0.012,0.000696,0.0545,0.464,175.957,4.0,Bassi,Chromatic
3vxsXUUU9jUJrGNP4APtj3,Te Amo - En vivo,56.0,227200,0.0,"[""Franco De Vita""]",['4NEYQeEYBUjfaXgDQGvFvu'],Year 1988,27.800000000000004,-14.091,M,,0.0338,0.8140000000000001,0.0,0.102,0.379,119.502,4.0,Franco De Vita,
3IIWswUsUI4BnTWYZU2UsN,未来のミュージアム,44.0,202933,0.0,"[""Perfume""]",['2XMxWKPKCxoLkSdpCViCnr'],2013-01-01,93.10000000000001,-2.446,M,,0.041,0.0281,0.153,0.0844,0.851,170.007,4.0,Perfume,
746mi2BnPXki6ERpCBtm3L,Mon légionnaire,40.0,333591,0.0,"[""Serge Gainsbourg""]",['01C9OoXDvCKkGcf735Tcfo'],1987-01-01,67.6,-10.611,m,,0.0552,0.153,0.000458,0.0465,0.883,113.292,4.0,Serge Gainsbourg,
5NObORkzAytZ9tmAyGXaRP,Neeve,44.0,307336,0.0,"[""Yazin Nizar""]",['4Ra4BXxhxGsFl5s6LicCNo'],2016-10-21,71.3,-6.405,m,,0.0443,0.052,0.0,0.0759,0.297,129.911,4.0,Yazin Nizar,
3XnzLVXLWczHJmwd4EKvXv,Мир сошёл с ума,59.0,220438,0.0,"[""JONY""]",['2ISiyx4DLCMAMBCvPesCoq'],2020-08-21,76.7,-6.355,M,,0.0976,0.255,0.00196,0.346,0.341,109.97,4.0,JONY,
44bobdC7shVYgFlD7OM9sB,A State Of Trance (ASOT 791) - Tune Of The Year 2016 voting started: vote.astateoftrance.com,1.0,58002,0.0,"[""Armin van Buuren""]",['0SfsnGyD8FpIN4U4WCkBZ5'],2016-11-24,96.5,-6.812,M,,0.331,0.00421,1.94e-06,0.647,0.456,136.312,3.0,Armin van Buuren,
7wnWwPBdLCjlPlxqDXJ44w,花海,40.0,264080,0.0,"[""Jay Chou""]",['2elBjNSdBE2Y3f0j1mjrql'],2008-10-15,49.8,-7.044,M,,0.0263,0.178,0.0,0.327,0.168,74.321,4.0,Jay Chou,
1gBwqqhLZ5si3pEIdlpTYI,Sugar Mama Blues,16.0,178233,0.0,"[""Sonny Boy Williamson I""]",['1qxTNsrSi4fNXVO0sbMsl4'],Year 1945,9.56,-15.994000000000002,M,,0.0809,0.98,0.000596,0.0922,0.665,85.948,4.0,Sonny Boy Williamson I,
2o0KGuD5XJhfojPnelMhAb,Do You Love an Apple,19.0,173627,0.0,"[""The Bothy Band""]",['37fTum13aTdEbeGGLMUhXz'],Year 1975,22.8,-12.613,M,,0.0279,0.779,0.0,0.102,0.509,140.988,3.0,The Bothy Band,
4Y4xWuvM7MKGKxECXfnKtV,Four Sticks - Alternate Mix,39.0,273107,0.0,"[""Led Zeppelin""]",['36QJpDe2go2KgaRleHCDTp'],1971-11-08,92.4,-6.959,M,,0.0658,0.023,0.622,0.299,0.326,106.87,3.0,Led Zeppelin,
0nnCnuQi8QfkSzhJP5JymL,,41.0,217867,0.0,"[""Bruno Mars""]",['0du5cEVh5yTK9QJze8zA0C'],2021-04-02,60.699999999999996,-4.754,m,,0.03,0.512,0.0,0.106,0.0651,145.83700000000005,4.0,Bruno Mars,
22YpaeCulbxOoGo6nD3h6Y,Spring Will Be A Little Late This Year,22.0,154760,0.0,"[""Ahmad Jamal Trio""]",['0BqALs1lInR9TTOulUADH7'],1956-11-14,19.8,-17.65,M,,0.0419,0.73,0.0384,0.101,0.5870000000000001,95.921,4.0,Ahmad Jamal Trio,
5y1f2GsVeekEZmEH3tWltO,Mehabooba,28.0,298256,0.0,"[""Hamsa Lekha"", ""Mano""]","['2i6aLQJQqwTbIcyFpQAXGA', '3NzhVoa20crNtp1p4zE8um']",1995-09-04,,-9.653,m,,0.108,0.0842,2.77e-05,0.309,0.6659999999999999,109.956,4.0,Hamsa Lekha,Mano
43Hpn7kq0lLLR78MZLYYGR,Justo Ahora,29.0,253600,0.0,"[""Bobby Valentin""]",['7nJ3uKCT4lPwDJSRZzBlss'],1985-06-03,69.6,-14.376,M,,0.0494,0.513,0.000209,0.105,0.7709999999999999,96.173,4.0,Bobby Valentin,
20gVS3pq1pBLrJFNezOdOO,Shock!,25.0,283440,0.0,"[""DJ Yulian"", ""El Santo"", ""Artes 1"", ""29"", ""Jompy"", ""ToteKing"", ""Nach"", ""Isaac"", ""Tito"", ""Zenit""]","['1u03yLzLqcgvrDWfrXwhfI', '0X0o5wsXqn6uunus02kGvF', '6ing6lhCZqQsEG9mDKuigW', '4pKT3ItLtDwPFXqDZW4IbC', '13SLefDwzjDM2PDaoIYYMM', '224rbIjYbXaTI7lnP2ZMNJ', '66ArjpKRgw8vYBf9yhktto', '5W4dgB1sRw1Qz5dvi0xMJz', '5xXfRvwpVttCnlyXXGtyYH', '7lN4AnSBcgqEyqVs5reCy2']",1992-07-26,84.1,-6.912000000000001,M,,0.0688,0.602,0.0,0.369,0.8079999999999999,96.955,4.0,DJ Yulian,El Santo
4XrvRf68c9H4orZZ9KoldQ,Moonlight,68.0,174107,0.0,"[""Grace VanderWaal""]",['3YdT8QvV4QvY4DfVJhxdcZ'],2017-11-03,73.4,-4.71,M,,0.156,0.399,0.0,0.3229999999999999,0.357,91.999,4.0,Grace VanderWaal,
3NKjbzSm5izMLdiJETXHMj,Toata Lumea Baga,30.0,290679,1.0,"[""Neli""]",['7quLKSMDFZiIknBHtCYMYK'],2017-12-08,71.2,-4.707,M,,0.239,0.046,0.0,0.086,0.8140000000000001,140.016,4.0,Neli,
28fRiFQT4LPLqmBh1zgbC1,Crystal Ball,32.0,323000,0.0,"[""Candlemass""]",['7zDtfSB0AOZWhpuAHZIOw5'],Year 1986,,-3.701,M,,0.11,0.000452,0.000997,0.279,0.23,117.404,4.0,Candlemass,
4Ojwbj9OGwenMdwoq4UU1W,Schwerelos,61.0,178257,0.0,"[""Hava""]",['3Mn6d673ieRza7uw6zY2Zv'],2020-12-04,47.699999999999996,-7.287000000000001,m,,0.118,0.355,0.0005549999999999,0.0962,0.312,98.006,4.0,Hava,
0bVtm4K5lK6kvgh7df7LTE,"Sonatina, D. 408/Op. 137, No. 3 in G Minor: Allegro moderato",0.0,138600,0.0,"[""Franz Schubert"", ""Jascha Heifetz""]","['2p0UyoPfYfI76PCStuXfOP', '7yaBUcdjmqPP2vIv6F5bFD']",Year 1948,18.7,-16.023,M,,0.0419,0.975,0.239,0.207,0.594,140.249,4.0,Franz Schubert,Jascha Heifetz
3A7nLBpYCMvtWcCq1KoHLQ,Lost Angeles - Live: BBC Top Gear Broadcast 22/11/69,19.0,944040,0.0,"[""Colosseum""]",['7zSHQFzTnqpcbrmroB7bvM'],1971-09-17,74.2,-8.488,m,,0.101,0.00235,0.184,0.885,0.426,164.237,4.0,Colosseum,
78HhIfuZrtb9EQsysNLfr5,Wonderful One,0.0,215297,0.0,"[""Henry Burr""]",['4KamiHhXFArPH2d7aX6qOF'],Year 1924,30.8,-8.354,m,,0.0348,0.995,1.95e-06,0.0891,0.108,88.353,3.0,Henry Burr,
5rZL9VxQ2SVpF2sG8OmmNQ,The En4orcer Riddim,0.0,192024,0.0,"[""Blakk Boii Frazzle""]",['3gDIEtaiNBM8jez8vlnQEX'],2020-07-25,84.9,0.403,M,,0.0449,0.1369999999999999,0.878,0.168,0.505,120.132,4.0,Blakk Boii Frazzle,
654RprVvr0L8l6wm7XEHci,Une Belle Histoire,53.0,309947,0.0,"[""Eva sur Seine""]",['0i67aNTXibb7XIqWuMCmHb'],2014-05-14,38.4,-10.694,M,,0.0542,0.833,0.000763,0.125,0.596,79.023,4.0,Eva sur Seine,
2KSE8BFzYL6hkDWOrX9PBc,Court In The Act - 2004 Remaster,3.0,189893,0.0,"[""Lindisfarne""]",['4AgFg0hHythyklEs4t7XKt'],2011-01-01,89.4,-7.166,M,,0.0382,0.5529999999999999,0.00683,0.0918,0.983,134.998,4.0,Lindisfarne,
2jz78qUofncWWUBqETOxRI,Between The Devil And The Deep Blue Sea,11.0,162339,0.0,"[""Oscar Peterson""]",['6zkX5fhrSD4tdVOmimR9wB'],1959-01-01,26.5,-16.543,M,,0.0358,0.952,0.867,0.158,0.382,119.963,4.0,Oscar Peterson,
0AcgqhxWT7uikecp7MNT82,Kicsi lány,41.0,160457,0.0,"[""Manuel""]",['1O4dvMoyQSIClCii6DSai8'],2019-12-01,72.4,-4.926,M,,0.225,0.519,0.0,0.113,0.564,175.12599999999995,4.0,Manuel,
5D0h08yHL5n4OA6eD7blr2,Kaip Taip Gali Būt?,31.0,192000,0.0,"[""Ieva Narkutė""]",['06nxKVMna7BWGFlAREsPDh'],2014-11-07,24.2,-11.428,m,,0.0287,0.5489999999999999,0.0041,0.132,0.0684,74.97800000000002,4.0,Ieva Narkutė,
0AcCPrcin8Ty4K9ZHKk4Yn,Wondrous Love,0.0,269627,0.0,"[""Andrew Rowan Summers""]",['6KTA94kFAtzWn4LeWztxHo'],1951-01-01,15.6,-18.849,m,,0.0431,0.889,0.0,0.158,0.186,98.432,4.0,Andrew Rowan Summers,
7cuWABp3hbpOLtDnLCRRnO,Geigerzähler - 2009 Remaster,15.0,67227,0.0,"[""Kraftwerk""]",['0dmPX6ovclgOy8WWJaFEUU'],Year 1975,38.6,-27.134,M,,0.31,0.0331,0.182,0.0768,0.0377,210.359,4.0,Kraftwerk,
0N9Edk2gOod1W8MfRTBfJi,魔法BOY (feat. 持修),43.0,201079,0.0,"[""春艷"", ""Chih Siou""]","['20Ire8k6z7JX4iCFunLxxA', '6cMRDBCHMYjyCH2D0s6uzr']",2020-12-29,54.79999999999999,-9.721,m,,0.179,0.333,2.57e-05,0.0838,0.287,98.028,4.0,春艷,Chih Siou
0ROJX4yr64AlknCaX71JDQ,Cuore Nero - prod. Frenetik&Orang3,62.0,166602,1.0,"[""Blind""]",['5OHbkBRl9kGeloz8JjAwDP'],2020-10-30,63.800000000000004,-6.23,M,,0.184,0.131,0.0,0.108,0.6609999999999999,129.966,4.0,Blind,
6AZXPmMGkt88mufdSRstiY,Chella Llà,33.0,183000,0.0,"[""Renato Carosone""]",['5bt1p0ybrvQPJwt4YINGTF'],1995-01-01,26.6,-18.906,M,,0.614,0.384,0.0,0.0896,0.768,104.767,4.0,Renato Carosone,
03WNi94WYyEDEbaW53Cuel,KINISHINAI,49.0,199599,0.0,"[""REVi""]",['4QpqtT392Is614ZpIoYgzR'],2018-12-18,61.8,-6.447,m,,0.277,0.8320000000000001,0.0,0.113,0.885,81.499,4.0,REVi,
29LmSX6RkwTUNMwL7PWrXw,Rasm-E-Ulfat Ko Nibhaye,11.0,303299,0.0,"[""Lata Mangeshkar""]",['61JrslREXq98hurYL2hYoc'],1973-01-01,42.0,-9.882,M,,0.0431,0.815,0.102,0.255,0.403,171.49900000000005,4.0,Lata Mangeshkar,
1Z7HcXxt5aDPS5FPo4VsX0,Descalza Camina,22.0,214253,0.0,"[""Luis Alberto Spinetta""]",['1MuQ2m2tg7naeRGAOxYZer'],1972-08-23,12.8,-14.309,M,,0.029,0.667,0.000925,0.0446,0.196,81.117,4.0,Luis Alberto Spinetta,
6bF0Zjx5wFOSOLgjUBcSEL,Beet Gaye Din Bhajan Bina Re,15.0,321480,0.0,"[""Jagjit Singh""]",['2ijWbN5KykTYiBoVmhzCTU'],1984-08-01,36.9,-15.544,M,,0.0369,0.813,0.00017,0.0609,0.602,130.063,4.0,Jagjit Singh,
6zb0rCmaqMMf8JQ2jlBxX6,ילדתי מרוסיה,9.0,229747,0.0,"[""ליאור ייני""]",['3yT64FH9dyFFnRO3Nfce5z'],Year 1976,37.0,-10.468,m,,0.0319,0.765,0.0,0.284,0.41,167.226,3.0,ליאור ייני,
27IBUwoKWSZxA8tvmvSziR,"10 Woodland Sketches, Op. 51: No. 1, To a Wild Rose (Arr. T. Frost for Orchestra)",5.0,122013,0.0,"[""Edward MacDowell"", ""Eugene Ormandy"", ""Philadelphia Orchestra""]","['3Pw22ANvFqf1RBh5VgHiJ2', '3naY4Tq98GRh9K8xOsINyv', '6tdexW8bZTG8NgOFUCYQn1']",Year 1957,24.7,-15.49,M,,0.0378,0.868,0.965,0.0839,0.0368,74.616,4.0,Edward MacDowell,Eugene Ormandy
5iGd17iOCUfIscZQrPiRvR,אניגודין,21.0,126467,0.0,"[""Mashina""]",['7iE2GZiF0xVFzlA2E93m3g'],1985-11-01,67.8,-13.837,m,,0.0673,0.552,0.0258,0.0663,0.902,161.888,4.0,Mashina,
6inGyyUstVgq9yAAsIWCYn,Dark Side Of The Harmony (FYH 200 Anthem) [FYHYM2020],8.0,69562,0.0,"[""Andrew Rayel""]",['1UtBjqMZBAmqIPlDrKu7Tr'],2020-12-30,97.8,-5.659,m,,0.0649,8.87e-06,0.909,0.444,0.0578,137.955,4.0,Andrew Rayel,
0022sbR4gAWFhpMaYLbtnX,Anatheorisa,22.0,216561,0.0,"[""Peggy Zina""]",['4ut0QJyQkh4mrh3Cu6diKz'],2009-01-01,86.5,-5.662999999999999,m,,0.0327,0.18,0.0,0.133,0.879,138.018,4.0,Peggy Zina,
6oI7lWaQ1jfjDduxYblGOo,Is This What You Wanted,46.0,253853,0.0,"[""Leonard Cohen""]",['5l8VQNuIg0turYE1VtM9zV'],1974-08-11,22.6,-14.767,M,,0.0819999999999999,0.825,4.4e-06,0.15,0.366,131.692,4.0,Leonard Cohen,
4qRwEMgFcpYvBT9i1DsLWi,Una Ciudad Llamada Vacío - Remasterizado 2008,23.0,248880,0.0,"[""Los Fabulosos Cadillacs""]",['2FS22haX3FYbyOsUAkuYqZ'],1987-06-18,92.2,-4.607,m,,0.0289,0.00746,8.04e-05,0.0536,0.958,117.953,4.0,Los Fabulosos Cadillacs,
4TbKZPrJsqBgfyX2syEy8e,新世紀のラブソング,34.0,314160,0.0,"[""ASIAN KUNG-FU GENERATION""]",['0MK8l3nURwwQIjafvXoJJt'],2010-06-23,73.2,-5.131,M,,0.037,0.000209,0.000377,0.22,0.642,120.026,4.0,ASIAN KUNG-FU GENERATION,
7pKLWf3RxqfMIcTGKzC0La,On A Monday,1.0,109688,0.0,"[""Lead Belly""]",['3Ovf2lytXSXWFM2cwsJACC'],Year 1943,50.8,-8.162,m,,0.123,0.985,0.141,0.184,0.872,120.44,4.0,Lead Belly,
25wkmsggPrmVeDHv0QBMgW,Universos paralelos (feat. Ana Tijoux),55.0,222170,0.0,"[""Jorge Drexler"", ""Ana Tijoux""]","['4ssUf5gLb1GBLxi1BhPrVt', '40JMTpVRUw90SrN4pFA6Mz']",2014-03-25,83.1,-5.987,M,,0.0381,0.5539999999999999,0.000696,0.0771,0.613,107.977,4.0,Jorge Drexler,Ana Tijoux
2q6s3PRcRIOfeN0X73OgvP,Čuvam Noć Od Budnih,35.0,340947,0.0,"[""Leb I Sol""]",['5hNernryMZIWE1Nrygbxp0'],1987-01-01,44.3,-9.979,m,,0.0293,0.113,0.0177,0.0544,0.353,79.839,4.0,Leb I Sol,
35w57evtsXRvEW4po2tESx,Be with you,29.0,223227,0.0,"[""The Angels""]",['2PeqTZKroEc2oDwTfmB2al'],Year 1978,34.0,-15.923,M,,0.0328,0.0557,9.42e-06,0.113,0.568,110.292,4.0,The Angels,
4cKEW1EDlagnqmExM6lVcm,あした世界が終わるとしても,49.0,262720,0.0,"[""Aimyon""]",['5kVZa4lFUmAQlBogl1fkd6'],2019-02-13,67.0,-3.46,M,,0.0313,0.0877,0.0,0.0984,0.568,99.022,4.0,Aimyon,
3MTL8aU8I7HbyvlJF96F3j,Ev'rybody's Gonna Be Happy,31.0,133200,0.0,"[""The Kinks""]",['1SQRv42e4PjEYfPhS0Tk9E'],1965-03-05,90.3,-10.43,m,,0.097,0.114,0.0,0.0609,0.675,94.154,4.0,The Kinks,
6THv0XVLYWycSPykH8tCQ9,Recunoaste Romania,31.0,293999,0.0,"[""Copilul De Aur""]",['3Ols0qSo3Jy6JXsuzpFvIw'],2015-07-09,96.39999999999999,-5.045,m,,0.0824,0.172,1.11e-06,0.285,0.84,169.953,4.0,Copilul De Aur,
2A0ldcG3kavQErxfGlwJNs,FÖRSENT,55.0,182400,1.0,"[""1.Cuz"", ""Yei Gonzalez"", ""Greekazo""]","['5uvOG0MwnD2ANrxNBUPtNr', '54tAGj0D5DRj7wKZdgALnq', '0I0zS0aiq9JeGMBT45x6d8']",2019-10-11,70.7,-5.153,m,,0.146,0.18,0.000376,0.186,0.7659999999999999,100.031,4.0,1.Cuz,Yei Gonzalez
4QOmej4q0lPCrldlct6LON,В баре,36.0,136650,1.0,"[""Krovostok""]",['0ksNNF08VvPbHDXN06mrYa'],2015-03-06,52.5,-9.429,M,,0.121,0.608,7.240000000000001e-05,0.109,0.589,130.03799999999998,4.0,Krovostok,
1dchINMuZxvVZ2Y3PR8t0j,Love Walked In - 2009 Remaster,32.0,383387,0.0,"[""Thunder""]",['3SfrwwVPGtjYTI3vwQ4hEU'],1990-02-26,87.4,-8.331,m,,0.0445,0.0649,1.87e-05,0.106,0.279,157.002,4.0,Thunder,
2gxOCWZURN8xX31qT4IpLX,Ndeleng Ndeleng,5.0,444147,0.0,"[""Orchestra Baobab""]",['7xT0arvCDupDU1YYy0BNv9'],Year 2001,70.4,-3.99,m,,0.0508,0.708,0.591,0.0771,0.6859999999999999,120.794,4.0,Orchestra Baobab,
5Gra7DvfeGzSutXJ9aEsgk,S' Agapo,5.0,202333,0.0,"[""Anna Vissi"", ""George Dalaras""]","['3qg78GGGWP04yTv0ZQMsXl', '0eLU3EgFDZOFgd2Dwalfwo']",1974-03-27,31.3,-9.125,m,,0.0305,0.861,0.0,0.0841,0.374,161.17,5.0,Anna Vissi,George Dalaras
3dh6s1bit9AHhKZOOtPeJc,Big Bad Bill Is Sweet William Now,32.0,216933,0.0,"[""Ry Cooder""]",['1CPwHx5lgVxv0rfcp7UXLx'],Year 1978,33.5,-14.491,M,,0.0649,0.8270000000000001,0.000216,0.281,0.7709999999999999,79.814,4.0,Ry Cooder,
4VoyZbJU4S0qFDr0PmjOqL,"Moby Dick - Live in Paris, 1969",27.0,561627,0.0,"[""Led Zeppelin""]",['36QJpDe2go2KgaRleHCDTp'],1969-01-12,88.0,-13.226,M,,0.0571,0.0874,0.6779999999999999,0.463,0.076,116.446,4.0,Led Zeppelin,
5rmg3YKXDejzzXHqr17Xew,Leijat,32.0,224787,0.0,"[""Kirka""]",['1RJAalQs0oU7mC5krUYvrO'],2009-08-27,60.6,-13.025,m,,0.0279,0.284,2.380000000000001e-05,0.027,0.7809999999999999,123.972,4.0,Kirka,
4W4mi4j7P7EmBRZwPZy3Ga,Life Design,24.0,207120,0.0,"[""The Parlotones""]",['6kdqDRORMlysnNj2eIOsGs'],Year 2009,87.5,-8.103,M,,0.0654,0.00352,0.0,0.121,0.416,155.984,4.0,The Parlotones,
7clSIA4MRU6LJAoCWWEiuy,Made In Roça,54.0,167341,0.0,"[""Loubet""]",['6DtpcJP3QBgHfte3eKzUCI'],2015-08-14,95.0,-3.004,M,,0.0752,0.219,0.0,0.35,0.861,161.953,4.0,Loubet,
25DJqc59pCMlLJ82IBZoMS,Sentimental and Melancholy (with Teddy Wilson & His Orchestra),14.0,157467,0.0,"[""Billie Holiday"", ""Teddy Wilson""]","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",Year 1933,24.9,-13.509,M,,0.058,0.928,0.000105,0.0885,0.7020000000000001,101.472,4.0,Billie Holiday,Teddy Wilson
0iYGI01MEFu9ohSNuMVpwL,"Around the World / Harder, Better, Faster, Stronger",41.0,342627,0.0,"[""Daft Punk""]",['4tZwfgrHOc3mvqYlEYSvVi'],2007-11-19,78.7,-8.399,m,,0.0646,0.00152,0.359,0.209,0.581,125.998,4.0,Daft Punk,
7LC1U33kskpFWYxAvE1507,Profesionál,22.0,125587,0.0,"[""Heľenine Oči""]",['6Skz2qHpugnIIG9JkipMfG'],2013-01-10,68.7,-4.1,M,,0.0404,0.0758,0.0,0.161,0.902,95.005,4.0,Heľenine Oči,
5rN6HDpHF5k6xPvxgx58PE,Dantukas,14.0,237187,0.0,"[""Tele Bim Bam""]",['2heAQp4vw3JzI3Qj2RawZv'],Year 2010,95.89999999999999,-5.431,M,,0.0527,0.00391,0.0,0.0315,0.764,135.321,4.0,Tele Bim Bam,
7GPXimVluf1szvR6cJpV4Z,Oswaldo cintra,14.0,242013,0.0,"[""Tião Carreiro & Pardinho""]",['2PLF4pjm6A5eztTVbt9ou4'],Year 1967,27.400000000000002,-6.718,M,,0.123,0.899,0.0,0.15,0.568,79.029,4.0,Tião Carreiro & Pardinho,
4QRsnJRKgHF6gRPZQzNMu8,Liebe auf den ersten Blick,34.0,253747,0.0,"[""Münchener Freiheit""]",['353KPo8gVAfcZfwF7BPZDy'],1991-10-30,71.5,-8.116,M,,0.0251,0.0705,1.52e-06,0.0774,0.499,107.973,4.0,Münchener Freiheit,
7eua2ud1Wwhn3mefm6Y7Cn,Maana Dil,56.0,235610,0.0,"[""B Praak""]",['56SjZARoEvag3RoKWIb16j'],2019-12-09,41.099999999999994,-3.817,M,,0.0285,0.637,0.0,0.129,0.259,80.202,4.0,B Praak,
1cWdcnFd6GD8lQpnzgBbrL,Seninki Dert Mi?,34.0,290560,0.0,"[""Hayko Cepkin""]",['3hzijSzD6IwOV4SY2SiWQp'],2006-01-01,72.0,-8.138,M,,0.0262,0.0358,0.00222,0.291,0.361,89.978,4.0,Hayko Cepkin,
6O0puPuyrxPjDTHDUgsWI7,"Valse oubliée No. 1 in F-Sharp Major, S. 215/1",0.0,136627,0.0,"[""Franz Liszt"", ""Vladimir Horowitz""]","['1385hLNbrnbCJGokfH2ac2', '4Ws5hSoABAwvGJ4LhHwHgq']",Year 1928,19.7,-17.226,M,,0.04,0.956,0.435,0.0744,0.305,80.495,5.0,Franz Liszt,Vladimir Horowitz
2CHMCMd3AU3dqdCPVpSqcf,חבלי משיח,12.0,203400,0.0,"[""Naomi Shemer"", ""Givatayim Music Group""]","['4V6wf2ynZAUYlG8WnyQrIz', '055eJUYsVAwsPl71cKrlo6']",1981-09-01,52.2,-6.5760000000000005,m,,0.0353,0.812,0.00119,0.398,0.59,122.603,4.0,Naomi Shemer,Givatayim Music Group
49a5K7fwJH2AOLWddoNQ6S,Paimenpoika,2.0,160124,0.0,"[""Mauno Kuusisto""]",['6Yo6uv9FhUbxfdj9D5p4Vt'],Year 1960,3.88,-15.550999999999998,m,,0.0584,0.992,0.0,0.0819999999999999,0.207,101.009,3.0,Mauno Kuusisto,
4HLPgeilyLcLTA2he2EMmp,Ağlama Bebeğim,29.0,225326,0.0,"[""Ahmet Kaya""]",['1Y2FwScblyMxpLTrNdfwyU'],Year 1985,41.4,-14.885,m,,0.0403,0.74,4.41e-05,0.121,0.606,129.05,4.0,Ahmet Kaya,
3laqgmy8f1rG1UN65r0xQW,Straight Up And Down,29.0,270000,0.0,"[""The Brian Jonestown Massacre""]",['30uiS1n3uIGXJEYFR1GVDy'],1996-05-28,86.0,-5.584,M,,0.0432,0.0867,0.892,0.142,0.364,91.906,4.0,The Brian Jonestown Massacre,
1la8O4Vl1kbBKeKFmuCSK1,Joy Bells,6.0,144933,0.0,"[""Lester Flatt"", ""Earl Scruggs""]","['4UEb5ZsSyDWMAiBuOeKA6W', '4NEA48c6ajydrRzCbyll3M']",Year 1951,39.2,-12.028,M,,0.0307,0.652,1.01e-05,0.123,0.961,111.524,4.0,Lester Flatt,Earl Scruggs
3mFRlMSFzMYjDlkz60aFFq,Sul Tetto Del Mondo,37.0,216093,1.0,"[""Guè Pequeno"", ""Emis Killa""]","['7F2utINZ6tSokSiZTQBE27', '6FtwCmLY6L1sqvjaQ2lV6G']",2013-01-01,79.5,-5.55,M,,0.117,0.0356,0.0,0.306,0.5920000000000001,140.043,4.0,Guè Pequeno,Emis Killa
0GDxhBE0Sq0Dq8y4JE2SDC,Selalu CInta,44.0,283893,0.0,"[""Kotak""]",['6oMp2cGzP3Bw86ssV7hjyu'],2010-08-11,46.0,-4.509,M,,0.0295,0.642,0.0,0.112,0.312,134.173,4.0,Kotak,
